,Signal Id.,SNR,Method,Parameters,Iteration,Comp.0,Comp.1,Comp.2
3152,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",2,8.196994109264852,6.361992603388891,9.996994505002464
3153,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",3,9.62020260673195,5.837849140438712,10.207693037341826
3154,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",4,6.113648817525115,6.4039681363007865,6.858450392013037
3155,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",5,6.204012219688732,6.967814204186418,5.798534607425697
3156,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",6,7.500682373706661,7.996776215688682,8.962271161780214
3157,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",7,8.998353115629582,5.497417361213586,9.019578264293685
3158,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",8,7.988519255401717,8.24927473241543,9.414072237732821
3159,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",9,8.316308175483954,6.384182624536886,12.468435473437387
3160,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",10,6.95297790372206,2.135702039848141,8.766148244605686
3161,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",11,7.06152420749942,6.745666814507205,8.771667413151008
3162,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",12,8.342442460944424,6.145235278617457,6.743117996080178
3163,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",13,7.789874445042839,2.4520650300412155,10.090085631491768
3164,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",14,9.299172161679238,4.91825305862842,13.16074623358422
3165,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",15,6.426752429275213,6.831069340229627,5.785786014624511
3166,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",16,5.769586760360102,6.481525795523907,8.839240572230251
3167,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",17,8.626569740859956,5.483344959189388,7.150779948433935
3168,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",18,6.636305987980233,1.366353060001933,7.542283344649064
3169,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",19,7.696527917135672,0.8761338445767751,10.109764544831634
3170,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",20,4.845085222477039,6.099104841621656,9.699884104228708
3171,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",21,7.9194689332889325,6.488580471206014,8.935497448609905
3172,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",22,7.04543713596078,6.602540831299457,8.161009602584567
3173,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",23,9.081539193483831,5.86234741358056,9.814446191600473
3174,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",24,8.537950256112225,3.2660357495623966,12.553684002212242
3175,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",25,6.329172996553122,7.628560128840341,6.0981646923932145
3176,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",26,8.137296932448754,0.8498260249838823,6.89232243804368
3177,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",27,8.343857665527633,2.056614837836496,8.24351086376566
3178,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",28,6.985609936344595,2.3961148853311434,9.057183777348248
3179,McSyntheticMixture5,10,fri_method,"([], [], [], [], [], [], True)",29,5.501218745597591,6.359151044876921,9.88753516725019
3180,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",0,0.3490131893033367,16.059388867381564,16.73054890694744
3181,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",1,0.7302983845044855,15.885999301063485,16.872761015088145
3182,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",2,1.022040909851842,11.507802723505831,17.131943203277938
3183,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",3,0.6626177330881675,16.226160560534954,15.785319973439233
3184,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",4,-0.08465640653792691,16.098152514238954,16.945876786636212
3185,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",5,0.834653950004396,15.478795588110037,16.815833945859392
3186,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",6,-0.16332566338474747,15.979240814754021,16.582876399281016
3187,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",7,1.0692449817386143,15.917439733490728,17.120921554579567
3188,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",8,1.9117335562862015,16.248485421675056,16.371458976354788
3189,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",9,1.2688508944392969,16.01725980111142,15.771156023556836
3190,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",10,2.372830839836607,15.640158071708214,15.958932156466986
3191,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",11,-0.08320461911029857,16.144741080194777,15.540128415909782
3192,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",12,-0.13196265401283971,16.638082726279073,15.951408618860976
3193,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",13,-0.1152509728039822,10.227292812641862,16.530859566888317
3194,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",14,0.3379808988704184,15.751888963337885,16.3663669535345
3195,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",15,3.4254344582681067,15.903682500501349,17.408112342621262
3196,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",16,2.2606817839981295,16.188749194453024,16.38887033438721
3197,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",17,0.05069803862777812,15.906152619053863,16.4542071754226
3198,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",18,-0.1477391969572717,17.04073950398271,16.65093583623056
3199,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",19,1.4665547126132203,16.63167927310549,16.043539092637914
3200,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",20,0.09928930080922252,15.67780519149084,16.523758406916723
3201,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",21,0.46449482054107083,11.926068862782554,15.499193477622715
3202,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",22,-0.06510626674067116,15.81004165478477,16.46026137209575
3203,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",23,-0.09752849192948491,16.56957409739082,16.167997251566902
3204,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",24,-0.17937963417086614,15.673388256205051,16.69383393371056
3205,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",25,-0.15661712783004583,16.2606540888443,16.52767713673461
3206,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",26,0.7115011367138959,16.622259025762634,16.494913417802913
3207,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",27,0.2948610656131361,16.275431073792642,16.457865716711822
3208,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",28,0.9835035407773332,10.052115151248234,17.069876100931218
3209,McSyntheticMixture5,10,brevdo_method,"([], [], [], [], [], True)",29,0.9713894776855192,15.81488813069252,16.794530645499062
3210,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",0,14.269286538229565,17.066129114066747,18.33061199358321
3211,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",1,17.17390510393213,17.763893519050484,21.555816714076165
3212,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",2,16.381870919284808,17.219618716881836,19.94739970152211
3213,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",3,16.234863019894092,17.305229909287544,18.20223947454034
3214,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",4,13.92176982120841,16.689079343647318,18.525014757282726
3215,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",5,15.677544203978568,18.18215601506044,18.69241807392032
3216,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",6,13.633148154953922,16.456378476393212,18.42893597710596
3217,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",7,-0.0319495650922062,16.23641460979577,18.52255094615414
3218,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",8,14.368653808443,17.077004116854514,18.2717853632016
3219,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",9,15.164025399395978,17.71852245908702,18.856260422149163
3220,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",10,14.083644341424165,16.23875693045753,18.9382846351321
3221,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",11,16.348188274782235,18.059516188526324,17.449444170361122
3222,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",12,12.922551513042901,16.408504793393263,17.572707177110935
3223,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",13,14.365091793068581,16.63457693356655,18.41511657088289
3224,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",14,15.346858960716794,16.498888937340382,18.478379750806074
3225,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",15,14.879474936027783,17.22615197219165,19.027759851432712
3226,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",16,15.316722215616448,18.15657089837949,19.78313391599849
3227,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",17,15.637681369542697,15.631769829180229,18.805120650173556
3228,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",18,11.72330262559768,17.978404220597916,18.33055745534577
3229,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",19,15.178540942601321,17.692068584070732,17.498422556315912
3230,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",20,14.717756887473541,16.8645279304255,17.651312576820477
3231,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",21,17.46476536425275,0.3848054197096157,-0.039947617001006394
3232,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",22,14.245443160736126,16.470294060506887,18.3619668303501
3233,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",23,15.071843127400058,17.84287690915956,17.609527397923287
3234,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",24,14.887979885051852,15.27692136829598,18.132463501010108
3235,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",25,13.108222843487914,17.43647580000667,16.899158931872535
3236,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",26,1.899725109109934e-13,18.5522197809704,17.708105894807996
3237,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",27,14.217589445930855,17.83514162521862,17.79763645166878
3238,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",28,16.63775665645442,15.762803299282668,19.06218094375997
3239,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.45, 'grouping': True, 'return_comps': True}",29,13.77211821360392,16.437724620345953,17.91917051954094
3240,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",0,7.6444911251508625,2.448689610492463,19.033047922746746
3241,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",1,15.85802843146283,3.6377287109805456,20.78412582745767
3242,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",2,16.2149029843231,1.6405993002526051,20.267964500143755
3243,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",3,16.676607024038308,2.1705736963520788,18.448517173462537
3244,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",4,11.692343754474742,2.252219419313222,20.58707536179378
3245,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",5,13.762368985095833,8.665432878292808,20.433036010152943
3246,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",6,4.880299118940415,1.4873708437509268,19.449241300963585
3247,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",7,6.998466118292452,2.3780943938008896,20.269521551326264
3248,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",8,15.85546517394244,1.480502285825892,18.87599503436252
3249,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",9,15.520580870460135,1.6080192079447098,18.89017495881514
3250,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",10,4.553199244438607,2.1339514954277994,19.18328742814304
3251,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",11,15.120730778693227,0.7253913985739235,18.72290048520116
3252,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",12,13.326981980159573,-1.2145440822923463,3.40821680338232
3253,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",13,5.236973104716833,1.5405099117207453,19.076865856150857
3254,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",14,14.835636665925666,2.4499270495001157,19.52211315208806
3255,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",15,12.06162409518045,1.5008631156221643,19.526259215584524
3256,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",16,14.32814707326768,1.2284518422086363,19.77067948422015
3257,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",17,17.147384115867222,3.520916852968176,20.04146722114342
3258,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",18,13.227411218499833,0.8857200826016108,18.539733916285684
3259,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",19,12.258419228954466,1.5152828383997172,19.3346010310031
3260,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",20,-4.250254022492259e-10,2.4298903461726153,18.419546821884072
3261,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",21,7.844980970973843,2.3499045311565996,19.201608808828514
3262,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",22,4.971939915588955,2.356527236177162,19.621747750456688
3263,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",23,6.065628109501924,3.5522208693049424,18.68166887026194
3264,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",24,3.74240877833303,1.4803277985278762,19.319706151309845
3265,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",25,13.560815212133079,1.3177901805911987,18.787585196206944
3266,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",26,12.190198754684204,5.356455287939829,19.07661802400227
3267,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",27,12.803864089562927,0.7273722335849885,18.937103043037396
3268,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",28,2.5943548522195563,1.26305803374966,19.956515930688916
3269,McSyntheticMixture5,10,delaunay_triangulation,"{'LB': 1.75, 'grouping': True, 'return_comps': True}",29,8.37868175464591,1.525056889713274,19.22732458719813
3270,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",0,1.0356344510549569,3.6184776701911465,17.209594449772936
3271,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",1,0.4596671307971148,3.2419177818364164,17.94954212539664
3272,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",2,0.5236394167093522,3.209200408435788,18.03583019204268
3273,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",3,0.8534911764351194,3.193029588720622,16.537967444878113
3274,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",4,1.0791160277638498,3.003555495760635,18.038500921833858
3275,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",5,1.4033907272527,3.058399358639185,17.21921831685187
3276,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",6,2.8225681817730512,2.4380547206430494,17.305171953407896
3277,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",7,3.4672949334862215,2.5101679869567946,17.861741315981828
3278,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",8,0.604398540764411,3.4167770881150266,16.575618415476725
3279,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",9,2.7067728237167996,2.3655186046227477,16.381498530817336
3280,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",10,0.4432118334671511,2.9013629103875878,16.672433129864498
3281,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",11,3.687684539056126,2.4020995285938826,15.809742475528314
3282,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",12,2.8502850914314877,3.0264813867890235,16.07422893852933
3283,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",13,0.9567012439777606,2.953115052871173,16.666973690238525
3284,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",14,0.7731093094216945,3.1861020933866904,16.890369511411606
3285,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",15,1.3321549693905483,2.8839482263368916,17.601425079183468
3286,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",16,2.5364679320729304,2.9549742728509374,16.87235964374766
3287,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",17,0.46920098773692454,3.3090008922565755,16.94520572461006
3288,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",18,1.9458008669651257,2.250843805654934,16.935096637007387
3289,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",19,2.5391847134696244,2.7718312874056474,16.072389270219556
3290,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",20,2.220453902311322,2.9235270688492103,17.02775493546979
3291,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",21,1.1967243321323524,2.807229493342466,15.784881223311839
3292,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",22,1.0798255382747524,3.503893465873716,17.146682240899175
3293,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",23,2.786757556231571,1.9697681568035421,16.75122486794463
3294,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",24,1.1614870827619748,3.43664169100382,16.89303532104775
3295,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",25,1.9351825192291872,2.659278307625254,17.338781638631833
3296,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",26,1.417372037101624,3.334929403551307,16.904895855182698
3297,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",27,2.5104051479712632,2.690645363862147,16.86870523116463
3298,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",28,1.790215760335729,2.976473330445174,17.809203354390604
3299,McSyntheticMixture5,10,nils_method,"([], [], 1, [], [], True)",29,0.6077100087303274,2.727692693573905,17.743817693936656
3300,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",0,0.23032936226092815,2.238926885713453,14.130737733749426
3301,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",1,1.672022913778897,2.1402411955061176,13.331265094153288
3302,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",2,0.5469443006020546,1.7123575761806678,12.303379369517668
3303,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",3,-0.5771926622801822,1.9559306515770007,12.996900383913818
3304,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",4,1.016034501810923,1.7748456358714384,14.084385929098271
3305,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",5,2.212684617395944,1.093298712900141,13.877292546821824
3306,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",6,2.1914276407060442,0.8302115920516842,13.684737787378383
3307,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",7,2.115631945475161,1.4543542461287982,16.023905007750056
3308,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",8,0.25595527558547204,1.9052632161141547,14.381876295193678
3309,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",9,2.1891257701244857,1.0131466055123661,11.939126335957194
3310,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",10,2.496068351515773,2.0144606971229866,13.909181560763898
3311,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",11,1.967989714834095,1.1772081835827493,10.403642053392339
3312,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",12,0.10035305461547125,1.8478025174992239,12.543239096576082
3313,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",13,1.3182965406464497,1.8427149654283401,10.604442597640421
3314,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",14,2.780657571476322,1.7139133496114036,13.508060481347874
3315,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",15,0.20351494852982183,1.5624495121700899,13.151518563591221
3316,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",16,2.4136458681931985,1.4105684174621136,12.757815387365568
3317,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",17,2.232396788385876,1.7457757408877996,13.196473031648557
3318,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",18,2.039234486529452,0.8690149309435812,13.23342606671902
3319,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",19,0.2864389455183451,1.697376611670728,15.179342152035053
3320,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",20,0.24055705991664983,1.8710641512142867,12.09008196169135
3321,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",21,1.1310520233281753,1.7013191688766873,14.004035471631086
3322,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",22,1.9961604668973942,1.0246281918517135,14.082368407858652
3323,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",23,1.917069195282711,1.627047560282945,12.600014947726152
3324,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",24,0.10069534269457191,1.9175783472274313,12.370018915690732
3325,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",25,1.7031591044991132,1.6887831575753818,12.96288461609179
3326,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",26,2.9884970607846,1.651469965212252,14.034651208039069
3327,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",27,1.603764275872586,1.4563511499468764,12.330630458573875
3328,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",28,0.28480263657077626,2.0532097175613275,13.803297149442628
3329,McSyntheticMixture5,10,nils_method,"([], [], 2, [], [], True)",29,0.6185210004218447,1.5712727048037942,14.185650966737304
3330,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",0,1.8265722157930893,16.43483556603179,16.961543066829073
3331,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",1,-0.07172522965058097,16.14272154423633,17.03152952873955
3332,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",2,8.83586496235328,0.7661439593001201,17.0244552520534
3333,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",3,-0.01543376525274577,7.603430780406077,16.04797680360958
3334,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",4,1.967159701608734,15.262620066883548,17.210774184235966
3335,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",5,-0.06580118526599711,15.197675974159548,17.146034493997412
3336,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",6,-0.1668851505129068,15.467756370590838,16.43445334992529
3337,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",7,-0.09563250674916199,16.413653581507525,16.845360308004977
3338,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",8,12.448289456805693,0.7775141473370929,16.420239952591622
3339,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",9,0.890996157670193,12.136952956067566,16.082320409821186
3340,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",10,1.230843544417577,15.581612066672639,16.20933308607733
3341,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",11,0.005049401269442287,16.722657215094205,15.85624555573693
3342,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",12,-0.1461015281820552,17.115191305455742,16.02453914370712
3343,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",13,-0.0700105095332954,15.793088375007056,16.731985810545098
3344,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",14,-0.09586769545067395,15.873542848800628,16.739624885292415
3345,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",15,0.003526672709151036,14.9867467197661,11.789386908494867
3346,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",16,-0.13779131661148458,16.66927624637791,16.564835401759886
3347,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",17,0.08449816865175881,16.22819817680838,16.80028149616661
3348,McSyntheticMixture5,10,pseudo_bayesian_method,"([], False, [], [], [], [], [], [], [], [], True)",18,-0.10178654119967964,16.99813015565756,15.059710815777674
